Time, x COM, y COM, COM
1771,506.070707,578.797980,768.839816
1772,506.222222,578.909091,769.023195
1773,506.150000,579.110000,769.126917
1774,506.131313,579.111111,769.115456
1775,506.148515,578.920792,768.983487
1776,506.170000,578.900000,768.981976
1777,506.346939,578.877551,769.081557
1778,506.383838,578.939394,769.152399
1779,506.525253,578.828283,769.161890
1780,506.633663,578.861386,769.258197
1781,506.535354,579.090909,769.366197
1782,506.555556,579.252525,769.501149
1783,506.515152,579.252525,769.474552
1784,506.740000,579.250000,769.620679
1785,506.636364,579.272727,769.569553
1786,506.643564,579.316832,769.607493
1787,506.610000,579.550000,769.760933
1788,506.707071,579.646465,769.897447
1789,506.530000,579.500000,769.670638
1790,506.430000,579.470000,769.582241
1791,506.440000,579.530000,769.634000
1792,506.460000,579.370000,769.526691
1793,506.464646,579.343434,769.509748
1794,506.515152,579.424242,769.603828
1795,506.500000,579.660000,769.771372
1796,506.700000,579.830000,770.030986
1797,506.740000,579.840000,770.064837
1798,506.920792,579.851485,770.192466
1799,506.940000,580.090000,770.384691
1800,507.060000,580.050000,770.433544
1801,507.267327,580.029703,770.554733
1802,507.435644,580.059406,770.687905
1803,507.393939,580.040404,770.646145
1804,507.320000,579.910000,770.499312
1805,507.580000,579.960000,770.708154
1806,507.590000,580.070000,770.797518
1807,507.770000,580.420000,771.179453
1808,507.666667,580.464646,771.145025
1809,507.820000,580.470000,771.250007
1810,508.110000,580.440000,771.418412
1811,508.060000,580.440000,771.385479
1812,507.860000,580.570000,771.351609
1813,507.787879,580.616162,771.338873
1814,507.910891,580.702970,771.485199
1815,507.980000,580.740000,771.558571
1816,507.940000,580.740000,771.532236
1817,508.100000,580.920000,771.773060
1818,508.160000,581.170000,772.000748
1819,507.909091,581.242424,771.890148
1820,508.247525,581.188119,772.072002
1821,508.240000,581.260000,772.121160
1822,508.260000,581.250000,772.126797
1823,508.040404,581.333333,772.045009
1824,508.267327,581.495050,772.316106
1825,508.444444,581.676768,772.569489
1826,508.393939,581.767677,772.604703
1827,508.540000,581.820000,772.740218
1828,508.510000,581.920000,772.795773
1829,508.373737,581.818182,772.629441
1830,508.387755,581.846939,772.660320
1831,508.435644,581.871287,772.710165
1832,508.640000,581.880000,772.851204
1833,508.686869,581.939394,772.926768
1834,508.420000,581.890000,772.713963
1835,508.220000,582.110000,772.748096
1836,507.970297,582.009901,772.508477
1837,507.801980,582.158416,772.509723
1838,507.750000,582.280000,772.567189
1839,507.720000,582.500000,772.713303
1840,507.515152,582.696970,772.727240
1841,507.440000,582.710000,772.687710
1842,507.676768,582.727273,772.856245
1843,507.623762,582.811881,772.885226
1844,507.707071,582.989899,773.074183
1845,507.571429,583.173469,773.123567
1846,507.595960,583.131313,773.107875
1847,507.480000,582.980000,772.917609
1848,507.510000,583.000000,772.952392
1849,507.180000,583.080000,772.796117
1850,507.227723,583.217822,772.931427
1851,507.680000,583.270000,773.267661
1852,507.630000,583.300000,773.257465
1853,507.770000,583.510000,773.507785
1854,507.821782,583.475248,773.515563
1855,507.670000,583.420000,773.374247
1856,507.430000,583.470000,773.254451
1857,507.220000,583.530000,773.161942
1858,507.250000,583.570000,773.211813
1859,507.188119,583.653465,773.234218
1860,507.460000,583.840000,773.553358
1861,507.480000,583.940000,773.641955
1862,507.470000,583.840000,773.559918
1863,507.424242,583.848485,773.536305
1864,507.360000,584.150000,773.721780
1865,507.200000,584.150000,773.616871
1866,507.410000,584.150000,773.754567
1867,507.440000,584.120000,773.751593
1868,507.367347,584.275510,773.821360
1869,507.343434,584.262626,773.795953
1870,507.360000,584.400000,773.910544
1871,507.009901,584.584158,773.820185
1872,507.140000,584.620000,773.932506
1873,507.250000,584.470000,773.891299
1874,507.320000,584.510000,773.967391
1875,507.465347,584.544554,774.088764
1876,507.445545,584.742574,774.225328
1877,507.514851,584.752475,774.278233
1878,507.202020,585.010101,774.267853
1879,507.360000,585.110000,774.446823
1880,507.414141,585.222222,774.567079
1881,507.585859,585.262626,774.710104
1882,507.623762,585.316832,774.775889
1883,507.470000,585.440000,774.768220
1884,507.420000,585.580000,774.841269
1885,507.287129,585.623762,774.787340
1886,507.300000,585.790000,774.921424
1887,507.280000,585.900000,774.991489
1888,507.049505,586.089109,774.983641
1889,506.990099,586.019802,774.892359
1890,506.858586,586.121212,774.883024
1891,506.790000,586.100000,774.822118
1892,506.660000,586.080000,774.721964
1893,506.555556,586.040404,774.623706
1894,506.727273,586.070707,774.758932
1895,506.712871,586.059406,774.740964
1896,506.747475,586.121212,774.810350
1897,507.010204,586.112245,774.975426
1898,507.020000,586.240000,775.078459
1899,506.800000,586.380000,775.040479
1900,506.752475,586.495050,775.096455
1901,506.722772,586.435644,775.032084
1902,506.600000,586.470000,774.977820
1903,506.484848,586.444444,774.883209
1904,506.840000,586.580000,775.217958
1905,506.650000,586.610000,775.116452
1906,506.767677,586.717172,775.274479
1907,506.646465,586.787879,775.248770
1908,506.640000,586.760000,775.223443
1909,506.821782,587.128713,775.621328
1910,506.820000,587.160000,775.643847
1911,506.861386,587.188119,775.692176
1912,506.930693,587.306931,775.827402
1913,506.950495,587.168317,775.735417
1914,506.780000,587.140000,775.602571
1915,506.760000,587.180000,775.619784
1916,506.600000,587.090000,775.447115
1917,506.800000,587.120000,775.600499
1918,506.787879,587.282828,775.715846
1919,507.000000,587.191919,775.785634
1920,507.300000,587.240000,776.018110
1921,507.292929,587.282828,776.045898
1922,507.376238,587.445545,776.223495
1923,507.494949,587.656566,776.460793
1924,507.464646,587.727273,776.494504
1925,507.440000,587.780000,776.518308
1926,507.350000,587.870000,776.527630
1927,507.340000,588.050000,776.657375
1928,507.158416,588.445545,776.838347
1929,507.080808,588.474747,776.809806
1930,507.470000,588.420000,777.022456
1931,507.380000,588.530000,777.046990
1932,507.316832,588.683168,777.121767
1933,507.356436,588.742574,777.192622
1934,507.313131,588.767677,777.183370
1935,507.350000,588.670000,777.133445
1936,507.250000,588.760000,777.136346
1937,507.214286,588.806122,777.147979
1938,507.250000,588.980000,777.303032
1939,507.188119,589.009901,777.285309
1940,507.060606,589.050505,777.232884
1941,507.060606,589.101010,777.271161
1942,506.970297,589.396040,777.435897
1943,507.121212,589.373737,777.517412
1944,507.180000,589.110000,777.355867
1945,507.150000,589.270000,777.457559
1946,507.380000,589.210000,777.562144
1947,507.435644,589.386139,777.731929
1948,507.300000,589.330000,777.600887
1949,507.490000,589.400000,777.777899
1950,507.530000,589.630000,777.978302
1951,507.438776,589.795918,778.044559
1952,507.630000,589.550000,777.982917
1953,507.630000,589.590000,778.013229
1954,507.727273,589.616162,778.096525
1955,507.554455,589.792079,778.117100
1956,507.600000,589.900000,778.228610
1957,507.530000,589.840000,778.137473
1958,507.445545,589.811881,778.061075
1959,507.530612,590.102041,778.336522
1960,507.360000,590.150000,778.261648
1961,507.530000,590.250000,778.448305
1962,507.670000,590.300000,778.577497
1963,507.450000,590.670000,778.714679
1964,507.380000,590.700000,778.691822
1965,507.350000,590.820000,778.763311
1966,507.262626,590.939394,778.796982
1967,507.435644,590.910891,778.888062
1968,507.626263,590.939394,779.033882
1969,507.606061,590.979798,779.051368
1970,507.650000,591.060000,779.140838
1971,507.750000,590.920000,779.099807
1972,507.544554,591.306931,779.259495
1973,507.663366,591.455446,779.449573
1974,507.510000,591.580000,779.444223
1975,507.564356,591.584158,779.482772
1976,507.460000,591.800000,779.578663
1977,507.550000,591.970000,779.766301
1978,507.544554,591.960396,779.755465
1979,507.520408,592.408163,780.079737
1980,507.900990,592.871287,780.679050
1981,507.861386,592.881188,780.660804
1982,507.850000,592.920000,780.682873
1983,507.603960,593.079208,780.643790
1984,507.340000,592.950000,780.373999
1985,507.610000,593.030000,780.610334
1986,507.555556,593.121212,780.644230
1987,507.585859,593.131313,780.671607
1988,507.690000,593.220000,780.806701
1989,507.500000,593.460000,780.865559
1990,507.470000,593.480000,780.861263
1991,507.520000,593.820000,781.152189
1992,507.450000,593.830000,781.114314
1993,507.404040,593.939394,781.167629
1994,507.700000,594.240000,781.588426
1995,507.960000,594.270000,781.780145
1996,508.237624,594.326733,782.003675
1997,508.151515,594.454545,782.044864
1998,507.959596,594.555556,781.996969
1999,508.010101,594.747475,782.175697
2000,508.050505,594.777778,782.224981
2001,508.196078,594.950980,782.451227
2002,508.171717,595.434343,782.803009
2003,508.030303,595.707071,782.918708
2004,508.089109,595.851485,783.066750
2005,507.919192,596.202020,783.223311
2006,507.990000,596.380000,783.404713
2007,508.111111,596.313131,783.432353
2008,508.170000,596.340000,783.490998
2009,508.148515,596.396040,783.519718
2010,508.181818,596.454545,783.585851
2011,508.130000,596.800000,783.815244
2012,508.200000,596.740000,783.814945
2013,508.140000,596.860000,783.867412
2014,508.141414,597.080808,784.036471
2015,508.121212,597.111111,784.046456
2016,508.050505,597.404040,784.223758
2017,508.060606,597.595960,784.376511
2018,508.030000,597.890000,784.580737
2019,508.200000,598.070000,784.827984
2020,508.030000,598.270000,784.870355
2021,508.099010,598.574257,785.146958
2022,508.282828,598.787879,785.428773
2023,508.247525,598.950495,785.529912
2024,508.140000,599.080000,785.559104
2025,508.410000,599.000000,785.672787
2026,508.370000,599.100000,785.723149
2027,508.376238,599.336634,785.907628
2028,508.434343,599.545455,786.104467
2029,508.465347,599.643564,786.199347
2030,508.350000,599.770000,786.221200
2031,508.267327,599.930693,786.290348
2032,508.247525,600.029703,786.353096
2033,508.353535,600.323232,786.645600
2034,508.300000,600.500000,786.745918
2035,508.141414,600.686869,786.786128
2036,508.270000,600.750000,786.917375
2037,508.262626,601.060606,787.149763
2038,508.393939,601.444444,787.527661
2039,508.363636,601.444444,787.508099
2040,508.330000,601.430000,787.475354
2041,508.191919,601.575758,787.497568
2042,508.202020,601.696970,787.596684
2043,507.970000,601.800000,787.525721
2044,508.080000,602.040000,787.780076
2045,507.950000,602.260000,787.864398
2046,508.020000,602.320000,787.955394
2047,507.940594,602.376238,787.947193
2048,507.760000,602.500000,787.925420
2049,507.660000,602.730000,788.036883
2050,507.750000,602.860000,788.194292
2051,507.920000,603.130000,788.510319
2052,508.130000,603.300000,788.775625
2053,508.117647,603.735294,789.100658
2054,508.071429,603.734694,789.070439
2055,508.222222,603.828283,789.239141
2056,508.363636,603.969697,789.438396
2057,508.610000,604.200000,789.773241
2058,508.632653,604.428571,789.962704
2059,508.720000,604.710000,790.234283
2060,508.848485,604.757576,790.353406
2061,509.069307,604.792079,790.521991
2062,508.959184,605.224490,790.781976
2063,509.313131,605.252525,791.031279
2064,509.118812,605.336634,790.970546
2065,509.101010,605.252525,790.894720
2066,508.828283,605.393939,790.827442
2067,508.910000,605.550000,790.999488
2068,508.888889,605.727273,791.121628
2069,508.940594,605.821782,791.227249
2070,509.000000,605.868687,791.301375
2071,509.019802,606.079208,791.475309
2072,508.792079,606.425743,791.594316
2073,508.970000,606.500000,791.765566
2074,509.117647,606.764706,792.063247
2075,508.712871,606.900990,791.907569
2076,508.646465,607.040404,791.971766
2077,508.590000,606.970000,791.881537
2078,508.590000,607.180000,792.042512
2079,508.676768,607.181818,792.099624
2080,508.767677,607.272727,792.227691
2081,508.744898,607.469388,792.363823
2082,508.630000,607.680000,792.451550
2083,508.554455,607.930693,792.595333
2084,508.530000,607.860000,792.525419
2085,508.380000,607.980000,792.521233
2086,508.425743,608.079208,792.626683
2087,508.425743,608.089109,792.634279
2088,508.464646,608.181818,792.730358
2089,508.380000,608.370000,792.820460
2090,508.544554,608.524752,793.044727
2091,508.656566,608.535354,793.124693
2092,508.780000,608.720000,793.345528
2093,508.787879,608.919192,793.503427
2094,508.680000,609.170000,793.626758
2095,508.490000,609.430000,793.704608
2096,508.459184,609.632653,793.840483
2097,508.510000,609.900000,794.078353
2098,508.380000,609.970000,794.048881
2099,508.434343,610.090909,794.176554
2100,508.570000,610.330000,794.447074
2101,508.535354,610.474747,794.536106
2102,508.565657,610.686869,794.718490
2103,508.535354,610.878788,794.846589
2104,508.380000,610.870000,794.740449
2105,508.330000,610.880000,794.716153
2106,508.360000,610.850000,794.712283
2107,508.262626,610.494949,794.377102
2108,508.360000,610.450000,794.404867
2109,508.300000,610.590000,794.474064
2110,508.212121,610.909091,794.663122
2111,508.059406,611.108911,794.719108
2112,507.810000,611.120000,794.568216
2113,507.950000,611.410000,794.880740
2114,508.090000,611.780000,795.254812
2115,507.959596,611.858586,795.231966
2116,507.811881,612.188119,795.391224
2117,507.690000,612.330000,795.422633
2118,507.831683,612.415842,795.579148
2119,507.890000,612.420000,795.619575
2120,507.930693,612.693069,795.855757
2121,508.020000,612.840000,796.025870
2122,507.930693,612.910891,796.023460
2123,508.142857,613.122449,796.321732
2124,508.300000,613.170000,796.458623
2125,508.070000,613.450000,796.527481
2126,508.000000,613.520000,796.536748
2127,508.040000,613.780000,796.762530
2128,508.000000,613.850000,796.790953
2129,508.040000,614.130000,797.032182
2130,508.212121,614.303030,797.275218
2131,508.363636,614.292929,797.364026
2132,508.118812,614.227723,797.157715
2133,507.858586,614.292929,797.042123
2134,507.858586,614.757576,797.400289
2135,507.820000,614.770000,797.385293
2136,507.757576,615.040404,797.554045
2137,507.762376,615.336634,797.785562
2138,507.861386,615.643564,798.085325
2139,507.848485,615.747475,798.157275
2140,507.806122,615.908163,798.254298
2141,507.881188,616.138614,798.479864
2142,507.777778,616.151515,798.424049
2143,507.800000,616.260000,798.521902
2144,507.737374,616.585859,798.733599
2145,507.821782,616.821782,798.969382
2146,507.929293,616.787879,799.011548
2147,507.810000,616.970000,799.076327
2148,507.810000,617.290000,799.323427
2149,507.828283,617.515152,799.508929
2150,507.770000,617.680000,799.599247
2151,507.722772,617.712871,799.594650
2152,507.544554,617.871287,799.603903
2153,507.554455,618.118812,799.801470
2154,507.475248,618.148515,799.774164
2155,507.435644,618.297030,799.863832
2156,507.292929,618.575758,799.988802
2157,507.297030,618.613861,800.020866
2158,507.151515,618.646465,799.953816
2159,506.950000,619.080000,800.161452
2160,507.090000,619.430000,800.520951
2161,507.111111,619.666667,800.717464
2162,507.222222,620.040404,801.077078
2163,507.020000,619.810000,800.770702
2164,507.070000,619.760000,800.763662
2165,507.090000,620.080000,801.024016
2166,507.207921,620.188119,801.182362
2167,506.960000,620.180000,801.019147
2168,506.775510,620.132653,800.865735
2169,506.900000,620.440000,801.182503
2170,507.000000,620.390000,801.207059
2171,507.000000,620.742574,801.480096
2172,507.020202,620.939394,801.645318
2173,507.141414,621.131313,801.870639
2174,507.404040,621.434343,802.271465
2175,507.160000,621.150000,801.896869
2176,507.207921,621.712871,802.363240
2177,507.198020,621.841584,802.456720
2178,507.242424,621.909091,802.537098
2179,507.200000,622.050000,802.619488
2180,507.366337,622.227723,802.862341
2181,507.400000,622.300000,802.939630
2182,507.470000,622.580000,803.200882
2183,507.540000,622.670000,803.314870
2184,507.570000,622.810000,803.442345
2185,507.560000,623.060000,803.629838
2186,507.540000,623.110000,803.655973
2187,507.581633,623.428571,803.929286
2188,507.515152,623.474747,803.923124
2189,507.693878,623.612245,804.142590
2190,508.010000,623.780000,804.472280
2191,508.300000,624.070000,804.880274
2192,508.171717,624.292929,804.972146
2193,508.158416,624.316832,804.982287
2194,508.181818,624.444444,805.096034
2195,508.150000,624.430000,805.064747
2196,508.070000,624.660000,805.192673
2197,507.830000,624.590000,804.986942
2198,507.801980,624.811881,805.141440
2199,507.960000,624.930000,805.332768
2200,507.979798,624.606061,805.093911
2201,507.841584,624.564356,804.974354
2202,507.826531,624.908163,805.231642
2203,507.650000,624.920000,805.129511
2204,507.772277,625.079208,805.330182
2205,507.870000,624.960000,805.299285
2206,507.830000,625.280000,805.522431
2207,507.990099,625.217822,805.575115
2208,508.039604,625.376238,805.729283
2209,508.079208,625.504950,805.854158
2210,508.148515,625.574257,805.951652
2211,508.173469,625.673469,806.044394
2212,508.404040,625.909091,806.372655
2213,508.323232,625.818182,806.251143
2214,508.330000,626.090000,806.466414
2215,508.367347,626.357143,806.697360
2216,508.360000,626.690000,806.951204
2217,508.356436,626.811881,807.043617
2218,508.148515,627.237624,807.243427
2219,508.280000,627.730000,807.708804
2220,508.504950,627.891089,807.975559
2221,508.613861,628.336634,808.390367
2222,508.730000,628.300000,808.434971
2223,508.808081,628.434343,808.588515
2224,508.782178,628.524752,808.642485
2225,508.838384,628.545455,808.693940
2226,508.960000,628.490000,808.727372
2227,508.793814,628.515464,808.642587
2228,508.630000,628.630000,808.628564
2229,508.504950,628.623762,808.545063
2230,508.464646,628.757576,808.623760
2231,508.900000,628.830000,808.953879
2232,508.792079,629.207921,809.179824
2233,508.920000,629.220000,809.269655
2234,508.890000,629.310000,809.320770
2235,508.898990,629.343434,809.352420
2236,509.079208,629.524752,809.606728
2237,509.191919,629.818182,809.905768
2238,509.070000,629.800000,809.814982
2239,508.730000,630.120000,809.850250
2240,508.676768,630.040404,809.754879
2241,508.700000,630.200000,809.893654
2242,508.693069,630.336634,809.995624
2243,508.752475,630.287129,809.994411
2244,508.960000,630.380000,810.197029
2245,508.990000,630.520000,810.324806
2246,509.070707,630.535354,810.387449
2247,508.940000,630.760000,810.480167
2248,508.960396,630.792079,810.517941
2249,509.070000,631.040000,810.779715
2250,508.969697,631.272727,810.897903
2251,508.892157,631.205882,810.797196
2252,508.959596,631.505051,811.072438
2253,509.120000,631.600000,811.247024
2254,509.130000,631.450000,811.136523
2255,509.188119,631.623762,811.308275
2256,509.171717,631.696970,811.354977
2257,509.130000,631.760000,811.377874
2258,509.510204,632.091837,811.874829
2259,509.405941,632.009901,811.745605
2260,509.150000,632.010000,811.585093
2261,509.485149,632.099010,811.864690
2262,509.425743,632.128713,811.850538
2263,509.420000,632.270000,811.956950
2264,509.410000,632.430000,812.075275
2265,509.470000,632.680000,812.307616
2266,509.430000,632.990000,812.524009
2267,509.450000,633.310000,812.785863
2268,509.510204,633.295918,812.812628
2269,509.530000,633.560000,813.030808
2270,509.606061,633.686869,813.177339
2271,509.760000,633.540000,813.159387
2272,510.050000,633.810000,813.551546
2273,510.000000,633.890000,813.582529
2274,509.949495,633.979798,813.620840
2275,509.950495,634.217822,813.806951
2276,510.029703,634.386139,813.987758
2277,509.960000,634.310000,813.884745
2278,509.870000,634.340000,813.851739
2279,509.970297,634.603960,814.120317
2280,509.830000,634.800000,814.185279
2281,509.900000,635.210000,814.548804
2282,509.830000,635.030000,814.364617
2283,509.700000,634.960000,814.228648
2284,509.663265,634.989796,814.228890
2285,509.870000,635.070000,814.420851
2286,510.160000,635.260000,814.750571
2287,510.158416,635.475248,814.917419
2288,509.980000,635.800000,815.059041
2289,509.742574,636.039604,815.097460
2290,509.710000,636.160000,815.171043
2291,509.727273,636.505051,815.451146
2292,509.676471,636.705882,815.576168
2293,509.707071,636.979798,815.809145
2294,509.663366,636.881188,815.704845
2295,509.555556,637.101010,815.809145
2296,509.620000,637.220000,815.942322
2297,509.555556,637.565657,816.172059
2298,509.520000,637.590000,816.168879
2299,509.370000,637.890000,816.309653
2300,509.494949,638.171717,816.607766
2301,509.485149,638.554455,816.900795
2302,509.585859,638.767677,817.130279
2303,509.370000,639.210000,817.341557
2304,509.333333,639.272727,817.367766
2305,509.554455,639.257426,817.493608
2306,509.700000,639.380000,817.680179
2307,509.700000,639.480000,817.758375
2308,509.620000,639.590000,817.794542
2309,509.484848,639.888889,817.944131
2310,509.520000,640.120000,818.146836
2311,509.544554,640.396040,818.378116
2312,509.500000,640.570000,818.486515
2313,509.525253,640.707071,818.609512
2314,509.510000,641.020000,818.844967
2315,509.510204,640.948980,818.789498
2316,509.504950,641.188119,818.973442
2317,509.581633,641.244898,819.065601
2318,509.489796,641.326531,819.072384
2319,509.448980,641.357143,819.070966
2320,509.363636,641.404040,819.054612
2321,509.210000,641.490000,819.026400
2322,509.333333,641.424242,819.051588
2323,509.444444,641.353535,819.065321
2324,509.430000,641.490000,819.163198
2325,509.490000,641.510000,819.216174
2326,509.373737,641.616162,819.227016
2327,509.490000,641.640000,819.317978
2328,509.500000,641.660000,819.339860
2329,509.630000,641.760000,819.499014
2330,509.490000,641.800000,819.443287
2331,509.393939,641.777778,819.366158
2332,509.565657,641.818182,819.504568
2333,509.787879,642.010101,819.793054
2334,509.797980,642.232323,819.973376
2335,509.801980,642.336634,820.057565
2336,510.000000,642.121212,820.011982
2337,509.878788,642.343434,820.110643
2338,509.717172,642.333333,820.002260
2339,509.643564,642.386139,819.997874
2340,509.530000,642.460000,819.985166
2341,509.520000,642.650000,820.127827
2342,509.686869,642.797980,820.347455
2343,509.686869,642.808081,820.355370
2344,509.760000,642.880000,820.457160
2345,509.858586,643.232323,820.794493
2346,509.890000,643.550000,821.062978
2347,509.970000,643.520000,821.089149
2348,509.950000,643.740000,821.249164
2349,510.151515,643.828283,821.443502
2350,510.217822,643.990099,821.611510
2351,510.400000,644.300000,821.967548
2352,510.430000,644.290000,821.978339
2353,510.383838,644.515152,822.126172
2354,510.570000,644.720000,822.402337
2355,510.474747,645.010101,822.570665
2356,510.550000,645.380000,822.907435
2357,510.720000,645.550000,823.146233
2358,510.900990,645.841584,823.487203
2359,510.960000,646.020000,823.663743
2360,511.250000,646.000000,823.827993
2361,511.131313,646.181818,823.896936
2362,511.040404,646.262626,823.903924
2363,511.079208,646.207921,823.885085
2364,511.180000,646.330000,824.043361
2365,511.010101,646.585859,824.138699
2366,510.949495,646.666667,824.164525
2367,511.000000,646.747475,824.259241
2368,510.888889,646.969697,824.364753
2369,510.676768,647.171717,824.391893
2370,510.732673,647.326733,824.548217
2371,510.757576,647.565657,824.751224
2372,510.861386,647.673267,824.900004
2373,510.850000,648.020000,825.165222
2374,510.790000,648.220000,825.285158
2375,510.770000,648.500000,825.492727
2376,510.714286,648.979592,825.835088
2377,510.693878,648.897959,825.758317
2378,511.020202,648.949495,826.000662
2379,511.020000,648.930000,825.985221
2380,510.797980,649.282828,826.125152
2381,510.690000,649.700000,826.386330
2382,510.585859,650.090909,826.629366
2383,510.530000,650.250000,826.719991
2384,510.490000,650.560000,826.939148
2385,510.333333,650.585859,826.862788
2386,510.494949,650.626263,826.994333
2387,510.602041,650.642857,827.073498
2388,510.500000,650.740000,827.086935
2389,510.435644,650.693069,827.010288
2390,510.470000,650.890000,827.186444
2391,510.330000,650.890000,827.100055
2392,510.363636,651.151515,827.326621
2393,510.151515,651.121212,827.171930
2394,510.313725,650.931373,827.122573
2395,509.940594,651.564356,827.390790
2396,510.080000,651.870000,827.717405
2397,510.020000,651.950000,827.743440
2398,510.190000,651.990000,827.879699
2399,510.363636,652.323232,828.249142
2400,510.393939,652.505051,828.411018
2401,510.190000,652.550000,828.320794
2402,510.148515,652.603960,828.337755
2403,510.100000,652.370000,828.123558
2404,510.171717,652.656566,828.393490
2405,510.069307,653.079208,828.663472
2406,509.959596,653.292929,828.764406
2407,510.000000,653.306931,828.800305
2408,509.930693,653.326733,828.773269
2409,509.890000,653.350000,828.766574
2410,509.878788,653.757576,829.081025
2411,509.969697,654.151515,829.447585
2412,510.090909,654.191919,829.553978
2413,510.090000,654.330000,829.662315
2414,510.108911,654.346535,829.686982
2415,510.100000,654.420000,829.739445
2416,510.050505,654.535354,829.800004
2417,509.990099,654.821782,829.988836
2418,509.990000,655.080000,830.192512
2419,510.020000,655.120000,830.242504
2420,510.050000,655.360000,830.450319
2421,510.160000,655.400000,830.549448
2422,510.207921,655.732673,830.841418
2423,510.237624,655.930693,831.015949
2424,510.190000,656.060000,831.088780
2425,510.260000,656.010000,831.092286
2426,510.210000,656.210000,831.219471
2427,510.171717,656.464646,831.397025
2428,510.300000,656.710000,831.669474
2429,510.530000,656.910000,831.968526
2430,510.500000,657.200000,832.179121
2431,510.545455,657.464646,832.416015
2432,510.797980,657.666667,832.730461
2433,510.880000,657.580000,832.712334
2434,510.831683,657.742574,832.811085
2435,510.989899,657.919192,833.047622
2436,510.950000,657.840000,832.960604
2437,510.880000,657.890000,832.957158
2438,511.000000,658.171717,833.253268
2439,511.128713,658.603960,833.673640
2440,511.250000,658.660000,833.792275
2441,511.343434,658.666667,833.854835
2442,511.390000,658.710000,833.917620
2443,511.070707,658.878788,833.855218
2444,510.938776,659.173469,834.007251
2445,510.797980,659.414141,834.111255
2446,510.693878,659.448980,834.075053
2447,510.660000,659.380000,833.999772
2448,510.714286,659.326531,833.990741
2449,510.757576,659.373737,834.054571
2450,510.717172,659.313131,833.981915
2451,510.720000,659.610000,834.218359
2452,510.757576,659.595960,834.230263
2453,510.633663,659.891089,834.387792
2454,510.603960,659.970297,834.432260
2455,510.448980,660.173469,834.498155
2456,510.580000,660.150000,834.559740
2457,510.712871,660.257426,834.726006
2458,510.722772,660.415842,834.857373
2459,510.940000,660.900000,835.373266
2460,510.810000,661.050000,835.412448
2461,510.960000,661.330000,835.725727
2462,510.808081,661.444444,835.723428
2463,510.868687,661.545455,835.840418
2464,511.000000,661.757576,836.088565
2465,511.141414,661.848485,836.246950
2466,511.102041,661.867347,836.237814
2467,511.101010,662.080808,836.406145
2468,511.100000,662.170000,836.476132
2469,511.061224,662.367347,836.608676
2470,511.390000,662.690000,837.064973
2471,511.510204,662.744898,837.181873
2472,511.158416,662.544554,836.808349
2473,511.204082,662.724490,836.978711
2474,511.131313,662.848485,837.032456
2475,511.313131,662.888889,837.175488
2476,511.202020,663.141414,837.307614
2477,511.237624,663.227723,837.397707
2478,511.270000,663.370000,837.530161
2479,511.297030,663.574257,837.708450
2480,511.330000,663.570000,837.725202
2481,511.227723,663.782178,837.830869
2482,511.356436,663.881188,837.987850
2483,511.262626,663.939394,837.976725
2484,511.207921,664.019802,838.007062
2485,511.150000,663.980000,837.940191
2486,511.019802,664.128713,837.978631
2487,511.020000,664.240000,838.066953
2488,510.880000,664.220000,837.965741
2489,510.653061,664.326531,837.911862
2490,510.550000,664.350000,837.867666
2491,510.545455,664.333333,837.851681
2492,510.539216,664.313725,837.832332
2493,510.380000,664.680000,838.025803
2494,510.280000,664.750000,838.020430
2495,510.202020,665.090909,838.243413
2496,510.080000,665.150000,838.216040
2497,510.130000,665.290000,838.357562
2498,510.050000,665.500000,838.475553
2499,510.210000,665.630000,838.676064
2500,510.400000,665.700000,838.847215
2501,510.408163,665.908163,839.017387
2502,510.474747,665.868687,839.026565
2503,510.551020,666.234694,839.363456
2504,510.690000,666.420000,839.595077
2505,510.740000,666.690000,839.839808
2506,510.690000,666.830000,839.920547
2507,510.565657,666.808081,839.827546
2508,510.485149,666.732673,839.718729
2509,510.380000,666.990000,839.859158
2510,510.257426,667.217822,839.965632
2511,510.310000,667.500000,840.221724
2512,510.080000,667.700000,840.240975
2513,510.000000,667.858586,840.318446
2514,509.939394,667.848485,840.273637
2515,510.128713,667.871287,840.406663
2516,510.363636,667.868687,840.547217
2517,510.383838,667.767677,840.479228
2518,510.280000,667.960000,840.568998
2519,510.292929,667.979798,840.592579
2520,510.287129,668.108911,840.691662
2521,510.373737,668.191919,840.810200
2522,510.408163,668.438776,841.027282
2523,510.408163,668.520408,841.092165
2524,510.393939,668.636364,841.175701
2525,510.415842,668.693069,841.234065
2526,510.350000,668.760000,841.247324
2527,510.090000,668.970000,841.256601
2528,510.000000,668.920000,841.162271
2529,510.376238,668.990099,841.446170
2530,510.178218,669.029703,841.357568
2531,510.101010,669.202020,841.447791
2532,509.920000,669.320000,841.431916
2533,510.040404,669.696970,841.804755
2534,510.020000,669.930000,841.977794
2535,509.828283,669.949495,841.877190
2536,509.959596,670.030303,842.021019
2537,509.980000,670.080000,842.072922
2538,509.929293,670.333333,842.243825
2539,510.039604,670.386139,842.352641
2540,510.050505,670.323232,842.309179
2541,509.939394,670.464646,842.354455
2542,510.100000,670.680000,842.623090
2543,510.178218,670.841584,842.799054
2544,510.131313,671.000000,842.896765
2545,510.070000,671.190000,843.010926
2546,509.939394,671.232323,842.965609
2547,510.069307,671.237624,843.048424
