Time, Angle (rad)
1034,0.657052
1035,-0.147807
1036,0.219345
1037,0.232533
1038,0.890275
1039,0.814962
1040,0.772326
1041,0.939252
1042,1.163097
1043,0.685803
1044,0.456469
1045,0.225942
1046,-0.185994
1047,-0.380433
1048,-0.597758
1049,-0.523919
1050,0.259332
1051,0.145917
1052,0.355260
1053,0.485781
1054,-0.110657
1055,-0.850100
1056,-0.998337
1057,-0.488683
1058,-0.450391
1059,0.434806
1060,0.745900
1061,0.974940
1062,0.943759
1063,0.360837
1064,-0.324230
1065,-0.478507
1066,0.626794
1067,-3.095648
1068,-1.929567
1069,3.044119
1070,-2.370802
1071,-1.594601
1072,-1.355439
1073,-1.415513
1074,-0.594198
1075,0.539465
1076,0.551655
1077,0.750630
1078,1.280131
1079,0.947597
1080,1.300463
1081,1.419195
1082,1.546315
1083,0.429924
1084,0.484884
1085,-0.687863
1086,-0.912643
1087,-0.750213
1088,-0.975012
1089,-0.592056
1090,-0.382428
1091,-0.385728
1092,0.035005
1093,0.241159
1094,-2.471954
1095,-2.254543
1096,-0.959199
1097,-1.224257
1098,-0.709991
1099,-0.364735
1100,-0.119429
1101,-0.253979
1102,-0.588003
1103,-0.649848
1104,-0.495181
1105,-0.879459
1106,0.082146
1107,0.235545
1108,0.776033
1109,0.677365
1110,0.954499
1111,0.753806
1112,1.245904
1113,-1.658732
1114,0.197396
1115,-1.437880
1116,-1.555872
1117,-1.147942
1118,-0.791110
1119,0.035699
1120,1.302929
1121,1.012174
1122,0.992617
1123,1.490231
1124,-0.218669
1125,-0.051237
1126,-0.129726
1127,-0.868308
1128,-0.381062
1129,-1.088283
1130,-2.101980
1131,-2.974870
1132,0.752790
1133,-0.850109
1134,-0.084616
1135,-0.448723
1136,-0.708851
1137,-0.851914
1138,-0.309703
1139,-0.037102
1140,1.525373
1141,0.837981
1142,0.551655
1143,-1.390943
1144,-1.529154
1145,-1.259798
1146,-1.870457
1147,-1.258754
1148,-1.149686
1149,-0.487905
1150,-0.626743
1151,-0.133811
1152,0.269897
1153,0.625905
1154,1.352127
1155,0.665969
1156,0.352652
1157,-1.200870
1158,-0.636508
1159,-0.925463
1160,-0.897737
1161,-0.840283
1162,-0.244979
1163,-0.404892
1164,-0.258084
1165,0.682317
1166,0.976082
1167,0.013735
1168,0.106435
1169,0.588003
1170,0.148031
1171,0.052210
1172,0.242698
1173,0.280738
1174,0.221314
1175,0.651007
1176,0.771614
1177,0.937742
1178,1.183880
1179,0.871780
1180,0.743791
1181,0.447914
1182,-0.255182
1183,-0.566924
1184,-0.602287
1185,-0.049359
1186,0.182364
1187,0.371198
1188,0.413773
1189,0.333702
1190,0.062419
1191,0.121811
1192,-0.000000
1193,-0.454729
1194,-0.830443
1195,-0.751941
1196,-1.108129
1197,-1.201403
1198,-0.576458
1199,-0.404398
1200,0.579074
1201,0.733380
1202,0.477183
1203,0.525927
1204,0.341685
1205,0.303984
1206,0.536122
1207,0.375536
1208,0.214226
1209,0.445267
1210,0.337464
1211,-0.748776
1212,-1.144169
1213,0.304447
1214,-0.583653
1215,-0.404892
1216,-1.146088
1217,-1.097629
1218,-1.446441
1219,-1.358364
1220,-1.298890
1221,-0.634071
1222,0.771961
1223,0.726443
1224,1.174355
1225,0.872304
1226,0.972187
1227,1.057423
1228,0.912490
1229,0.834004
1230,0.986101
1231,0.797960
1232,0.711930
1233,0.588003
1234,0.365956
1235,0.475695
1236,0.711847
1237,0.446113
1238,0.361157
1239,0.150055
1240,0.116988
1241,0.031527
1242,0.045675
1243,0.125411
1244,0.390607
1245,0.362654
1246,-0.655696
1247,-0.071038
1248,0.416137
1249,0.380506
1250,0.592697
1251,0.649197
1252,0.982794
1253,0.938047
1254,0.387623
1255,-0.358504
1256,-0.876450
1257,-1.408069
1258,-1.122989
1259,-0.755104
1260,-0.913721
1261,-0.483258
1262,-0.144220
1263,-0.723968
1264,-1.256039
1265,-1.154358
1266,-1.956290
1267,-2.498054
1268,2.508844
1269,1.961403
1270,2.270323
1271,-0.471211
1272,-0.073939
1273,-0.391218
1274,-0.509730
1275,-0.574305
1276,-2.551105
1277,-2.219250
1278,-1.838495
1279,-0.276481
1280,0.362105
1281,0.227477
1282,0.135533
1283,0.201070
1284,0.996104
1285,-2.034444
1286,-2.466602
1287,0.323311
1288,0.032489
1289,0.036243
1290,0.357325
1291,0.345002
1292,0.289792
1293,0.469855
1294,1.039072
1295,0.646278
1296,0.698178
1297,0.388078
1298,0.271057
1299,0.001610
1300,-0.162996
1301,-0.026310
1302,0.125114
1303,0.177364
1304,0.207496
1305,0.432009
1306,0.402472
1307,0.197396
1308,-0.219684
1309,-0.097188
1310,-0.494111
1311,-0.785398
1312,0.036721
1313,0.189298
1314,1.055332
1315,1.205490
1316,1.164300
1317,1.225905
1318,0.753652
1319,0.665103
1320,0.661926
1321,0.313754
1322,-0.161616
1323,-0.199698
1324,-0.602014
1325,-0.504376
1326,-0.194480
1327,0.143925
1328,0.325235
1329,0.438729
1330,0.313112
1331,0.012773
1332,-0.766497
1333,-1.281293
1334,-1.387174
1335,-0.997523
1336,-1.190290
1337,-0.720212
1338,-0.486032
1339,-0.348771
1340,-0.651077
1341,-0.021768
1342,0.232818
1343,0.257280
1344,0.508730
1345,0.405071
1346,0.236584
1347,-0.155080
1348,-0.202127
1349,-0.425450
1350,0.067874
1351,0.000000
1352,0.167004
1353,-0.339293
1354,0.038956
1355,-0.862170
1356,-0.285261
1357,-0.301567
1358,0.617382
1359,0.904085
1360,-0.841063
1361,-0.000000
1362,0.073041
1363,0.390630
1364,0.266252
1365,0.637366
1366,0.683622
1367,0.885409
1368,0.988066
1369,0.824340
1370,-0.123604
1371,-0.556568
1372,-0.574444
1373,-0.598419
1374,-0.439038
1375,0.009242
1376,-0.178900
1377,0.251003
1378,-0.144812
1379,0.621776
1380,-1.303106
1381,-2.214297
1382,-1.768192
1383,-1.690225
1384,-1.060513
1385,0.000000
1386,0.552515
1387,0.328087
1388,0.353997
1389,0.402655
1390,0.281072
1391,-0.066539
1392,-0.478700
1393,-0.456348
1394,-0.494554
1395,-0.967057
1396,-0.445653
1397,0.248622
1398,0.475290
1399,-0.379831
1400,0.114577
1401,-3.030935
1402,-2.312907
1403,-2.381544
1404,1.946422
1405,1.507838
1406,1.570796
1407,0.832416
1408,1.039061
1409,1.537569
1410,1.230414
1411,1.184337
1412,2.249848
1413,1.716809
1414,1.286677
1415,1.494418
1416,0.495707
1417,1.075927
1418,0.910610
1419,-1.535133
1420,-2.205071
1421,-2.286540
1422,-2.138196
1423,-2.108188
1424,-2.089942
1425,0.969510
1426,1.229817
1427,0.954499
1428,0.650803
1429,0.497151
1430,0.415492
1431,0.387524
1432,0.152032
1433,0.062419
1434,0.178518
1435,-0.326827
1436,-0.232104
1437,-0.319920
1438,-0.383528
1439,-1.007480
1440,-0.958660
1441,-0.964250
1442,-0.706074
1443,-0.742979
1444,0.094952
1445,0.195183
1446,0.141897
1447,-0.055499
1448,-0.448723
1449,-1.558333
1450,-1.888255
1451,-1.933619
1452,-2.066077
1453,-1.622980
1454,0.309703
1455,0.561115
1456,0.615870
1457,0.781827
1458,0.906750
1459,0.933248
1460,1.063698
1461,0.870168
1462,1.033432
1463,-0.100874
1464,0.386307
1465,0.081724
1466,0.539181
1467,-0.551847
1468,-0.529905
1469,-0.451294
1470,-1.260409
1471,-0.462177
1472,-0.546414
1473,-0.498303
1474,-0.767531
1475,0.454270
1476,0.524005
1477,0.620860
1478,0.412886
1479,0.053913
1480,-0.000000
1481,-1.123276
1482,-1.303136
1483,-1.128422
1484,-0.885067
1485,-0.440392
1486,-0.778483
1487,-0.989374
1488,-1.519559
1489,-1.385448
1490,-1.217806
1491,-0.869555
1492,-0.551500
1493,-0.217653
1494,-0.294274
1495,-0.297735
1496,-0.449260
1497,0.061148
1498,-0.345105
1499,-0.188263
1500,0.180845
1501,1.581790
1502,-2.243141
1503,2.638749
1504,2.534366
1505,2.193056
1506,-0.661404
1507,0.982794
1508,-0.843398
1509,-1.220068
1510,-1.277860
1511,-1.505089
1512,-1.233340
1513,-0.468698
1514,-0.361341
1515,0.000000
1516,0.416702
1517,0.341836
1518,0.247994
1519,0.603433
1520,0.640957
1521,0.575289
1522,0.715744
1523,0.763094
1524,0.430693
1525,0.844471
1526,1.035648
1527,1.099630
1528,1.286831
1529,1.689177
1530,1.823891
1531,-1.990785
1532,-1.551942
1533,-1.198323
1534,-0.902507
1535,-0.885975
1536,-0.635027
1537,-0.126088
1538,-0.145619
1539,0.372939
1540,0.664759
1541,0.307285
1542,0.622441
1543,0.840212
1544,0.151015
1545,1.680599
1546,1.853697
1547,2.875341
1548,2.877067
1549,2.546183
1550,2.214297
1551,1.753466
1552,0.035909
1553,0.161837
1554,0.166401
1555,0.014571
1556,-0.063074
1557,-0.473598
1558,-0.574439
1559,-0.511556
1560,-0.618890
1561,-0.215745
1562,0.312393
1563,0.344690
1564,0.366256
1565,0.296209
1566,-0.014285
1567,0.109149
1568,-0.691921
1569,-0.710909
1570,-0.611283
1571,-0.015302
1572,0.015872
1573,0.404892
1574,0.178673
1575,-0.346547
1576,-1.157248
1577,-0.543832
1578,-0.814801
1579,-0.693878
1580,0.000000
1581,-0.154356
1582,-0.297869
1583,-0.288585
1584,-0.165149
1585,-0.759617
1586,-0.945311
1587,-1.196597
1588,-2.882689
1589,-1.831265
1590,2.173334
1591,1.001616
1592,1.483301
1593,0.597533
1594,0.058086
1595,0.688675
1596,-1.712693
1597,-1.249933
1598,-1.286981
1599,0.121252
1600,-0.312897
1601,-0.086366
1602,0.134321
1603,-0.159913
1604,-2.342071
1605,1.306833
1606,0.908589
1607,0.514891
1608,0.482395
1609,0.404014
1610,0.046478
1611,0.648497
1612,1.951303
1613,-2.530867
1614,-2.229844
1615,-0.620249
1616,0.281007
1617,0.352816
1618,0.247563
1619,0.433953
1620,0.385957
1621,-1.227772
1622,-1.430818
1623,1.279749
1624,0.718830
1625,0.322525
1626,0.137895
1627,-0.876058
1628,-1.325818
1629,-1.451187
1630,-1.906239
1631,-2.502679
1632,-2.251318
1633,-1.570796
1634,-0.112592
1635,0.921496
1636,0.556098
1637,1.080839
1638,0.697697
1639,0.571337
1640,-0.281823
1641,-0.463648
1642,-0.498143
1643,-1.154740
1644,-0.689873
1645,-0.390010
1646,-0.224407
1647,-0.575425
1648,0.233600
1649,0.907439
1650,1.594078
1651,0.340979
1652,1.067953
1653,0.724815
1654,-0.313801
1655,0.237296
1656,1.451367
1657,0.341524
1658,2.083186
1659,2.059708
1660,0.785398
1661,-0.070824
1662,-0.206324
1663,-0.181626
1664,-0.121862
1665,0.189988
1666,0.065320
1667,0.483821
1668,0.434670
1669,0.000000
1670,-0.257192
1671,0.418224
1672,2.310189
1673,2.403778
1674,2.115987
1675,2.356194
1676,2.473438
1677,2.317253
1678,2.422046
1679,2.557957
1680,2.268187
1681,1.179773
1682,0.578373
1683,1.289959
1684,1.064928
1685,0.910170
1686,-2.203194
1687,-1.669485
1688,-1.120481
1689,-0.302885
1690,-0.271570
1691,-0.383818
1692,-0.339868
1693,-0.425858
1694,-0.438337
1695,-0.000000
1696,0.289249
1697,0.844154
1698,0.763934
1699,0.897596
1700,1.637364
1701,2.155024
1702,0.521352
1703,0.312588
1704,0.947367
1705,0.331096
1706,1.311156
1707,2.589938
1708,1.989066
1709,0.370891
1710,1.622101
1711,0.643348
1712,0.609614
1713,0.771915
1714,-0.019198
1715,-0.271853
1716,0.211093
1717,0.401208
1718,0.058776
1719,0.818011
1720,1.058181
1721,0.965855
1722,0.694738
1723,0.754480
1724,0.508099
1725,0.113289
1726,0.102745
1727,0.754754
1728,0.188944
1729,-0.260786
1730,0.968766
1731,0.698660
1732,0.407820
1733,0.588003
1734,0.717289
1735,0.392340
1736,-0.000643
1737,-0.463648
1738,1.277277
1739,1.255460
1740,0.789369
1741,0.476420
1742,0.374754
1743,-0.228187
1744,-0.186537
1745,-0.332059
1746,-0.643501
1747,-0.189785
1748,1.190290
1749,1.743478
1750,1.405648
1751,1.382575
1752,0.867370
1753,0.561163
1754,0.734674
1755,0.405109
1756,-0.020830
1757,0.235953
1758,0.679414
1759,0.413776
1760,-0.197396
1761,-0.426627
1762,-0.151486
